idx,x,y,z,u,v,label
418,0.46914770536058636,-0.16726618705035967,0.56,0.6563825684535288,0.7230215827338129,
419,0.46893734880622673,-0.14989372138652723,0.56,0.6563124496020756,0.6998582951820362,
420,0.4687269922518671,-0.13252125572269446,0.56,0.6562423307506223,0.6766950076302594,
421,0.4685166356975077,-0.11514879005886192,0.56,0.6561722118991692,0.6535317200784826,
422,0.4683062791431478,-0.09777632439502937,0.56,0.6561020930477159,0.6303684325267058,
423,0.4680959225887884,-0.08040385873119688,0.56,0.6560319741962628,0.6072051449749292,
424,0.46788556603442855,-0.06303139306736422,0.56,0.6559618553448096,0.5840418574231523,
425,0.4676752094800689,-0.045658927403531724,0.56,0.6558917364933563,0.5608785698713756,
426,0.4674648529257095,-0.028286461739699176,0.56,0.6558216176419032,0.5377152823195989,
427,0.4672544963713494,-0.010913996075866517,0.56,0.6557514987904498,0.514551994767822,
428,0.46704413981699,0.006458469587966031,0.56,0.6556813799389967,0.4913887072160453,
429,0.4668337832626306,0.02383093525179858,0.56,0.6556112610875435,0.46822541966426856,
430,0.4666234267082707,0.04120340091563113,0.56,0.6555411422360903,0.4450621321124918,
431,0.4664130701539111,0.05857586657946373,0.56,0.655471023384637,0.421898844560715,
432,0.46620271359955145,0.07594833224329633,0.56,0.6554009045331838,0.39873555700893826,
433,0.46599235704519204,0.09332079790712883,0.56,0.6553307856817306,0.37557226945716154,
434,0.4657820004908322,0.11069326357096143,0.56,0.6552606668302774,0.3524089819053847,
435,0.4655716439364723,0.12806572923479398,0.56,0.6551905479788241,0.329245694353608,
436,0.4653612873821129,0.1454381948986266,0.56,0.655120429127371,0.3060824068018312,
437,0.4651509308277533,0.16281066056245913,0.56,0.6550503102759178,0.2829191192500545,
438,0.46494057427339386,0.18018312622629168,0.56,0.6549801914244646,0.25975583169827776,
439,0.4647302177190342,0.19755559189012428,0.56,0.6549100725730114,0.23659254414650094,
440,0.46451986116467436,0.21492805755395686,0.56,0.6548399537215581,0.2134292565947242,
441,0.44658696490551497,0.21492805755395686,0.56,0.6488623216351717,0.2134292565947242,
442,0.428654068646356,0.21492805755395686,0.56,0.6428846895487853,0.2134292565947242,
443,0.41072117238719663,0.21492805755395689,0.56,0.6369070574623988,0.21342925659472417,
444,0.39278827612803724,0.21492805755395689,0.56,0.6309294253760124,0.21342925659472417,
445,0.37485537986887785,0.21492805755395686,0.56,0.6249517932896259,0.2134292565947242,
446,0.3569224836097187,0.21492805755395686,0.56,0.6189741612032396,0.2134292565947242,
447,0.3389895873505595,0.21492805755395686,0.56,0.6129965291168532,0.2134292565947242,
448,0.3210566910914001,0.21492805755395686,0.56,0.6070188970304667,0.2134292565947242,
449,0.3031237948322407,0.21492805755395686,0.56,0.6010412649440803,0.2134292565947242,
450,0.2851908985730818,0.21492805755395689,0.56,0.5950636328576939,0.21342925659472417,
451,0.2672580023139224,0.21492805755395686,0.56,0.5890860007713075,0.2134292565947242,
452,0.249325106054763,0.21492805755395686,0.56,0.583108368684921,0.2134292565947242,
453,0.2313922097956036,0.21492805755395689,0.56,0.5771307365985345,0.21342925659472417,
454,0.21345931353644465,0.21492805755395686,0.56,0.5711531045121482,0.2134292565947242,
455,0.19552641727728548,0.21492805755395683,0.56,0.5651754724257618,0.21342925659472423,
456,0.1775935210181261,0.21492805755395686,0.56,0.5591978403393754,0.2134292565947242,
457,0.1596606247589667,0.21492805755395683,0.56,0.5532202082529889,0.21342925659472423,
458,0.14172772849980753,0.21492805755395686,0.56,0.5472425761666025,0.2134292565947242,
459,0.12379483224064813,0.21492805755395689,0.56,0.5412649440802161,0.21342925659472417,
460,0.10586193598148874,0.21492805755395686,0.56,0.5352873119938296,0.2134292565947242,
461,0.08792903972232935,0.21492805755395686,0.56,0.5293096799074432,0.2134292565947242,
462,0.0699961434631704,0.21492805755395686,0.56,0.5233320478210568,0.2134292565947242,
463,0.0699961434631704,0.19705144974929148,0.56,0.5233320478210568,0.23726473366761136,
464,0.0699961434631704,0.17917484194462613,0.56,0.5233320478210568,0.2611002107404985,
465,0.0699961434631704,0.16129823413996078,0.56,0.5233320478210568,0.28493568781338563,
466,0.0699961434631704,0.14342162633529543,0.56,0.5233320478210568,0.30877116488627276,
467,0.0699961434631704,0.12554501853063008,0.56,0.5233320478210568,0.3326066419591599,
468,0.0699961434631704,0.10766841072596472,0.56,0.5233320478210568,0.35644211903204703,
469,0.0699961434631704,0.08979180292129935,0.56,0.5233320478210568,0.3802775961049342,
470,0.0699961434631704,0.07191519511663397,0.56,0.5233320478210568,0.40411307317782136,
471,0.0699961434631704,0.054038587311968644,0.56,0.5233320478210568,0.4279485502507085,
472,0.0699961434631704,0.036161979507303266,0.56,0.5233320478210568,0.4517840273235957,
473,0.0699961434631704,0.018285371702637887,0.56,0.5233320478210568,0.4756195043964828,
474,0.0699961434631704,0.00040876389797250834,0.56,0.5233320478210568,0.49945498146936995,
475,0.0699961434631704,-0.017467843906692815,0.56,0.5233320478210568,0.5232904585422571,
476,0.0699961434631704,-0.03534445171135814,0.56,0.5233320478210568,0.5471259356151442,
477,0.0699961434631704,-0.05322105951602352,0.56,0.5233320478210568,0.5709614126880314,
478,0.0699961434631704,-0.0710976673206889,0.56,0.5233320478210568,0.5947968897609185,
479,0.0699961434631704,-0.08897427512535422,0.56,0.5233320478210568,0.6186323668338056,
480,0.0699961434631704,-0.10685088293001954,0.56,0.5233320478210568,0.6424678439066928,
481,0.0699961434631704,-0.12472749073468503,0.56,0.5233320478210568,0.66630332097958,
482,0.0699961434631704,-0.1426040985393504,0.56,0.5233320478210568,0.6901387980524671,
483,0.0699961434631704,-0.16048070634401568,0.56,0.5233320478210568,0.7139742751253543,
484,0.0699961434631704,-0.17835731414868106,0.56,0.5233320478210568,0.7378097521982414,
485,0.0699961434631704,-0.19623392195334644,0.56,0.5233320478210568,0.7616452292711285,
486,0.0699961434631704,-0.2141105297580117,0.56,0.5233320478210568,0.7854807063440157,
487,0.0699961434631704,-0.23198713756267708,0.56,0.5233320478210568,0.8093161834169028,
488,0.0699961434631704,-0.24986374536734246,0.56,0.5233320478210568,0.83315166048979,
489,0.0699961434631704,-0.26774035317200795,0.56,0.5233320478210568,0.8569871375626772,
490,0.0699961434631704,-0.2856169609766732,0.56,0.5233320478210568,0.8808226146355643,
491,0.0699961434631704,-0.3034935687813386,0.56,0.5233320478210568,0.9046580917084515,
492,0.0699961434631704,-0.32137017658600386,0.56,0.5233320478210568,0.9284935687813385,
493,0.0699961434631704,-0.33924678439066924,0.56,0.5233320478210568,0.9523290458542257,
494,0.0699961434631704,-0.3571233921953346,0.56,0.5233320478210568,0.9761645229271129,
495,0.0699961434631704,-0.375,0.56,0.5233320478210568,1.0,
496,0.05225607404550736,-0.375,0.56,0.5174186913485025,1.0,
497,0.03451600462784454,-0.375,0.56,0.5115053348759482,1.0,
498,0.016775935210181725,-0.375,0.56,0.5055919784033939,1.0,
499,-0.0009641342074815373,-0.375,0.56,0.4996786219308395,1.0,
500,-0.018704203625144356,-0.375,0.56,0.4937652654582852,1.0,
501,-0.036444273042807396,-0.375,0.56,0.48785190898573083,1.0,
502,-0.054184342460470436,-0.375,0.56,0.4819385525131765,1.0,
503,-0.07192441187813348,-0.375,0.56,0.4760251960406222,1.0,
504,-0.0896644812957963,-0.375,0.56,0.4701118395680679,1.0,
505,-0.0896644812957963,-0.3571233921953346,0.56,0.4701118395680679,0.9761645229271129,
506,-0.08966448129579607,-0.33924678439066924,0.56,0.47011183956806796,0.9523290458542257,
507,-0.08966448129579652,-0.32137017658600386,0.56,0.47011183956806785,0.9284935687813385,
508,-0.0896644812957963,-0.3034935687813386,0.56,0.4701118395680679,0.9046580917084515,
509,-0.0896644812957963,-0.2856169609766732,0.56,0.4701118395680679,0.8808226146355643,
510,-0.0896644812957963,-0.26774035317200784,0.56,0.4701118395680679,0.8569871375626771,
511,-0.0896644812957963,-0.24986374536734246,0.56,0.4701118395680679,0.83315166048979,
512,-0.0896644812957963,-0.23198713756267708,0.56,0.4701118395680679,0.8093161834169028,
513,-0.0896644812957963,-0.2141105297580117,0.56,0.4701118395680679,0.7854807063440157,
514,-0.08966448129579607,-0.19623392195334644,0.56,0.47011183956806796,0.7616452292711287,
515,-0.0896644812957963,-0.17835731414868106,0.56,0.4701118395680679,0.7378097521982414,
516,-0.0896644812957963,-0.16048070634401568,0.56,0.4701118395680679,0.7139742751253543,
517,-0.0896644812957963,-0.1426040985393504,0.56,0.4701118395680679,0.6901387980524671,
518,-0.08966448129579652,-0.12472749073468492,0.56,0.47011183956806785,0.6663033209795799,
519,-0.0896644812957963,-0.10685088293001954,0.56,0.4701118395680679,0.6424678439066928,
520,-0.0896644812957963,-0.08897427512535422,0.56,0.4701118395680679,0.6186323668338056,
521,-0.0896644812957963,-0.0710976673206889,0.56,0.4701118395680679,0.5947968897609185,
522,-0.0896644812957963,-0.05322105951602352,0.56,0.4701118395680679,0.5709614126880314,
523,-0.0896644812957963,-0.03534445171135814,0.56,0.4701118395680679,0.5471259356151442,
524,-0.0896644812957963,-0.017467843906692815,0.56,0.4701118395680679,0.5232904585422571,
525,-0.0896644812957963,0.00040876389797250834,0.56,0.4701118395680679,0.49945498146936995,
526,-0.0896644812957963,0.018285371702637887,0.56,0.4701118395680679,0.4756195043964828,
527,-0.0896644812957963,0.036161979507303266,0.56,0.4701118395680679,0.4517840273235956,
528,-0.0896644812957963,0.054038587311968644,0.56,0.4701118395680679,0.4279485502507085,
529,-0.0896644812957963,0.07191519511663397,0.56,0.4701118395680679,0.40411307317782136,
530,-0.0896644812957963,0.08979180292129929,0.56,0.4701118395680679,0.3802775961049343,
531,-0.0896644812957963,0.10766841072596472,0.56,0.4701118395680679,0.35644211903204703,
532,-0.0896644812957963,0.12554501853063008,0.56,0.4701118395680679,0.3326066419591599,
533,-0.0896644812957963,0.14342162633529543,0.56,0.4701118395680679,0.30877116488627276,
534,-0.0896644812957963,0.16129823413996078,0.56,0.4701118395680679,0.28493568781338563,
535,-0.0896644812957963,0.17917484194462618,0.56,0.4701118395680679,0.26110021074049844,
536,-0.0896644812957963,0.1970514497492915,0.56,0.4701118395680679,0.23726473366761133,
537,-0.0896644812957963,0.21492805755395686,0.56,0.4701118395680679,0.2134292565947242,
538,-0.10719244118781335,0.21492805755395686,0.56,0.4642691862707289,0.2134292565947242,
539,-0.12472040107983018,0.21492805755395683,0.56,0.45842653297339,0.21342925659472423,
540,-0.14224836097184723,0.21492805755395686,0.56,0.4525838796760509,0.2134292565947242,
541,-0.15977632086386429,0.21492805755395686,0.56,0.44674122637871194,0.2134292565947242,
542,-0.17730428075588112,0.21492805755395686,0.56,0.440898573081373,0.2134292565947242,
543,-0.19483224064789817,0.21492805755395689,0.56,0.43505591978403396,0.21342925659472417,
544,-0.212360200539915,0.21492805755395686,0.56,0.429213266486695,0.2134292565947242,
545,-0.22988816043193205,0.21492805755395686,0.56,0.423370613189356,0.2134292565947242,
546,-0.24741612032394888,0.21492805755395683,0.56,0.417527959892017,0.21342925659472423,
547,-0.2649440802159657,0.21492805755395686,0.56,0.41168530659467806,0.2134292565947242,
548,-0.282472040107983,0.21492805755395686,0.56,0.40584265329733904,0.2134292565947242,
549,-0.2999999999999998,0.21492805755395686,0.56,0.4,0.2134292565947242,
550,-0.3175279598920169,0.21492805755395686,0.56,0.39415734670266106,0.2134292565947242,
551,-0.3350559197840337,0.21492805755395686,0.56,0.3883146934053221,0.2134292565947242,
552,-0.35258387967605076,0.21492805755395686,0.56,0.3824720401079831,0.2134292565947242,
553,-0.3701118395680676,0.21492805755395686,0.56,0.3766293868106441,0.2134292565947242,
554,-0.3876397994600844,0.21492805755395683,0.56,0.37078673351330516,0.21342925659472423,
555,-0.4051677593521017,0.21492805755395686,0.56,0.3649440802159661,0.2134292565947242,
556,-0.42269571924411853,0.21492805755395686,0.56,0.3591014269186271,0.2134292565947242,
557,-0.4402236791361356,0.21492805755395686,0.56,0.35325877362128816,0.2134292565947242,
558,-0.44022367913613536,0.19705144974929148,0.56,0.3532587736212882,0.23726473366761136,
559,-0.4402236791361356,0.17917484194462613,0.56,0.35325877362128816,0.2611002107404985,
560,-0.4402236791361358,0.16129823413996078,0.56,0.3532587736212881,0.28493568781338563,
561,-0.4402236791361356,0.14342162633529543,0.56,0.35325877362128816,0.30877116488627276,
562,-0.44022367913613536,0.12554501853063008,0.56,0.3532587736212882,0.3326066419591599,
563,-0.4402236791361356,0.10766841072596472,0.56,0.35325877362128816,0.35644211903204703,
564,-0.4402236791361356,0.08979180292129935,0.56,0.35325877362128816,0.3802775961049342,
565,-0.4402236791361356,0.07191519511663397,0.56,0.35325877362128816,0.40411307317782136,
566,-0.4402236791361358,0.054038587311968644,0.56,0.3532587736212881,0.4279485502507085,
567,-0.4402236791361356,0.036161979507303266,0.56,0.35325877362128816,0.4517840273235957,
568,-0.44022367913613536,0.018285371702637887,0.56,0.3532587736212882,0.4756195043964828,
569,-0.4402236791361356,0.00040876389797250834,0.56,0.35325877362128816,0.49945498146936995,
570,-0.4402236791361356,-0.017467843906692815,0.56,0.35325877362128816,0.5232904585422571,
571,-0.4402236791361356,-0.03534445171135814,0.56,0.35325877362128816,0.5471259356151442,
572,-0.4402236791361358,-0.05322105951602352,0.56,0.3532587736212881,0.5709614126880314,
573,-0.4402236791361356,-0.0710976673206889,0.56,0.35325877362128816,0.5947968897609185,
574,-0.4402236791361356,-0.08897427512535422,0.56,0.35325877362128816,0.6186323668338056,
575,-0.4402236791361356,-0.10685088293001954,0.56,0.35325877362128816,0.6424678439066928,
576,-0.4402236791361356,-0.12472749073468503,0.56,0.35325877362128816,0.66630332097958,
577,-0.4402236791361356,-0.1426040985393504,0.56,0.35325877362128816,0.6901387980524671,
578,-0.4402236791361356,-0.16048070634401568,0.56,0.35325877362128816,0.7139742751253543,
579,-0.4402236791361356,-0.17835731414868106,0.56,0.35325877362128816,0.7378097521982414,
580,-0.4402236791361356,-0.19623392195334644,0.56,0.35325877362128816,0.7616452292711285,
581,-0.4402236791361358,-0.2141105297580117,0.56,0.3532587736212881,0.7854807063440157,
582,-0.4402236791361356,-0.23198713756267708,0.56,0.35325877362128816,0.8093161834169028,
583,-0.4402236791361356,-0.24986374536734246,0.56,0.35325877362128816,0.83315166048979,
584,-0.4402236791361356,-0.26774035317200795,0.56,0.35325877362128816,0.8569871375626772,
585,-0.4402236791361356,-0.2856169609766732,0.56,0.35325877362128816,0.8808226146355643,
586,-0.4402236791361356,-0.3034935687813386,0.56,0.35325877362128816,0.9046580917084515,
587,-0.4402236791361356,-0.32137017658600386,0.56,0.35325877362128816,0.9284935687813385,
588,-0.4402236791361356,-0.33924678439066924,0.56,0.35325877362128816,0.9523290458542257,
589,-0.4402236791361356,-0.3571233921953346,0.56,0.35325877362128816,0.9761645229271129,
590,-0.4402236791361356,-0.375,0.56,0.35325877362128816,1.0,
591,-0.4579637485537986,-0.375,0.56,0.3473454171487338,1.0,
592,-0.47570381797146144,-0.375,0.56,0.34143206067617954,1.0,
593,-0.49344388738912426,-0.375,0.56,0.33551870420362523,1.0,
594,-0.5111839568067873,-0.375,0.56,0.3296053477310709,1.0,
595,-0.5289240262244503,-0.375,0.56,0.32369199125851655,1.0,
596,-0.5466640956421133,-0.375,0.56,0.31777863478596224,1.0,
597,-0.5644041650597762,-0.375,0.56,0.31186527831340793,1.0,
598,-0.5821442344774391,-0.375,0.56,0.3059519218408536,1.0,
599,-0.5998843038951021,-0.375,0.56,0.3000385653682993,1.0,
600,-0.5998843038951021,-0.362410071942446,0.56,0.3000385653682993,0.9832134292565947,
601,-0.5998843038951021,-0.349820143884892,0.56,0.3000385653682993,0.9664268585131893,
602,-0.5998843038951021,-0.3372302158273379,0.56,0.3000385653682993,0.9496402877697839,
603,-0.614670266101041,-0.32755395683453215,0.56,0.29510991129965297,0.9367386091127096,
604,-0.6294562283069801,-0.31787769784172637,0.56,0.29018125723100663,0.9238369304556352,
605,-0.6442421905129193,-0.3082014388489206,0.56,0.28525260316236023,0.9109352517985608,
606,-0.6590281527188584,-0.29852517985611504,0.56,0.2803239490937139,0.8980335731414867,
607,-0.6738141149247974,-0.28884892086330916,0.56,0.27539529502506754,0.8851318944844122,
608,-0.6886000771307363,-0.2791726618705035,0.56,0.2704666409564212,0.872230215827338,
609,-0.7033860393366755,-0.2694964028776977,0.56,0.2655379868877748,0.8593285371702636,
610,-0.7181720015426146,-0.25982014388489194,0.56,0.26060933281912846,0.8464268585131892,
611,-0.7329579637485537,-0.2501438848920863,0.56,0.2556806787504821,0.833525179856115,
612,-0.7477439259544927,-0.2404676258992805,0.56,0.2507520246818358,0.8206235011990407,
613,-0.7625298881604317,-0.23079136690647473,0.56,0.24582337061318943,0.8077218225419662,
614,-0.7773158503663709,-0.22111510791366895,0.56,0.24089471654454303,0.794820143884892,
615,-0.7921018125723099,-0.21143884892086318,0.56,0.2359660624758967,0.7819184652278176,
616,-0.806887774778249,-0.2017625899280573,0.56,0.23103740840725032,0.7690167865707431,
617,-0.8216737369841882,-0.19208633093525163,0.56,0.22610875433860395,0.7561151079136689,
618,-0.8364596991901272,-0.18241007194244585,0.56,0.2211801002699576,0.7432134292565945,
619,-0.8512456613960663,-0.1727338129496402,0.56,0.21625144620131123,0.7303117505995202,
620,-0.8660316236020054,-0.1630575539568344,0.56,0.2113227921326649,0.7174100719424459,
621,-0.8808175858079443,-0.15338129496402875,0.56,0.20639413806401855,0.7045083932853716,
622,-0.8956035480138834,-0.14370503597122286,0.56,0.2014654839953722,0.6916067146282971,
623,-0.9103895102198225,-0.1340287769784172,0.56,0.19653682992672583,0.678705035971223,
624,-0.9251754724257615,-0.12435251798561148,0.56,0.1916081758580795,0.6658033573141486,
625,-0.9399614346317006,-0.1146762589928057,0.56,0.18667952178943314,0.6529016786570743,
626,-0.9547473968376398,-0.10499999999999993,0.56,0.18175086772078675,0.6399999999999999,
627,-0.9695333590435788,-0.09532374100719415,0.56,0.1768222136521404,0.6270983213429255,
628,-0.9843193212495178,-0.08564748201438838,0.56,0.17189355958349406,0.6141966426858512,
629,-0.9991052834554569,-0.07597122302158266,0.56,0.1669649055148477,0.6012949640287769,
630,-1.013891245661396,-0.06629496402877688,0.56,0.16203625144620132,0.5883932853717025,
631,-1.028677207867335,-0.05661870503597122,0.56,0.157107597377555,0.5754916067146283,
632,-1.0434631700732742,-0.04694244604316544,0.56,0.15217894330890863,0.5625899280575539,
633,-1.0582491322792134,-0.03726618705035967,0.56,0.14725028924026226,0.5496882494004796,
634,-1.0730350944851523,-0.027589928057553892,0.56,0.1423216351716159,0.5367865707434052,
635,-1.0878210566910913,-0.017913669064748117,0.56,0.13739298110296955,0.5238848920863308,
636,-1.1026070188970305,-0.008237410071942342,0.56,0.1324643270343232,0.5109832134292565,
637,-1.1173929811029695,0.0014388489208633226,0.56,0.12753567296567686,0.4980815347721822,
638,-1.1321789433089084,0.011115107913669098,0.56,0.12260701889703049,0.4851798561151079,
639,-1.1469649055148476,0.020791366906474817,0.56,0.11767836482838412,0.4722781774580336,
640,-1.1617508677207866,0.030467625899280593,0.56,0.11274971075973778,0.4593764988009592,
641,-1.1765368299267258,0.04014388489208637,0.56,0.1078210566910914,0.44647482014388484,
642,-1.1913227921326648,0.04982014388489209,0.56,0.10289240262244505,0.43357314148681053,
643,-1.206108754338604,0.05949640287769786,0.56,0.09796374855379872,0.4206714628297362,
644,-1.220894716544543,0.06917266187050364,0.56,0.09303509448515235,0.40776978417266185,
645,-1.235680678750482,0.0788489208633093,0.56,0.088106440416506,0.3948681055155876,
646,-1.2504666409564211,0.08852517985611508,0.56,0.08317778634785963,0.38196642685851323,
647,-1.2652526031623603,0.09820143884892085,0.56,0.07824913227921326,0.36906474820143886,
648,-1.2800385653682993,0.10787769784172663,0.56,0.07332047821056692,0.3561630695443645,
649,-1.2948245275742383,0.11755395683453229,0.56,0.06839182414192058,0.34326139088729024,
650,-1.3096104897801775,0.1272302158273381,0.56,0.06346317007327422,0.3303597122302159,
651,-1.3243964519861164,0.13690647482014384,0.56,0.058534516004627855,0.31745803357314156,
652,-1.3391824141920554,0.14658273381294962,0.56,0.0536058619359815,0.3045563549160672,
653,-1.339222309400641,0.12859712230215822,0.56,0.05359256353311968,0.32853717026378904,
654,-1.3392622046092264,0.11061151079136688,0.56,0.05357926513025786,0.3525179856115108,
655,-1.3393020998178118,0.09262589928057552,0.56,0.053565966727396046,0.37649880095923266,
656,-1.3393419950263974,0.07464028776978415,0.56,0.05355266832453423,0.40047961630695444,
657,-1.3393818902349828,0.05665467625899279,0.56,0.053539369921672415,0.4244604316546763,
658,-1.3394217854435682,0.03866906474820142,0.56,0.0535260715188106,0.4484412470023981,
659,-1.3394616806521538,0.020683453237410054,0.56,0.05351277311594878,0.47242206235011996,
660,-1.3395015758607391,0.0026978417266186883,0.56,0.05349947471308697,0.49640287769784175,
661,-1.3395414710693245,-0.015287769784172733,0.56,0.05348617631022515,0.5203836930455636,
662,-1.3395813662779101,-0.033273381294964044,0.56,0.053472877907363325,0.5443645083932854,
663,-1.3396212614864955,-0.05125899280575541,0.56,0.05345957950450152,0.5683453237410072,
664,-1.339661156695081,-0.06924460431654683,0.56,0.05344628110163971,0.5923261390887291,
665,-1.3397010519036663,-0.08723021582733814,0.56,0.05343298269877789,0.6163069544364509,
666,-1.339740947112252,-0.10521582733812951,0.56,0.053419684295916064,0.6402877697841727,
667,-1.3397808423208373,-0.12320143884892093,0.56,0.05340638589305425,0.6642685851318946,
668,-1.3398207375294227,-0.14118705035971224,0.56,0.053393087490192434,0.6882494004796164,
669,-1.339860632738008,-0.1591726618705036,0.56,0.05337978908733061,0.7122302158273381,
670,-1.3399005279465936,-0.17715827338129508,0.56,0.0533664906844688,0.73621103117506,
671,-1.339940423155179,-0.19514388489208634,0.56,0.05335319228160698,0.7601918465227818,
672,-1.3399803183637644,-0.2131294964028777,0.56,0.05333989387874516,0.7841726618705036,
673,-1.34002021357235,-0.23111510791366907,0.56,0.053326595475883344,0.8081534772182254,
674,-1.3400601087809354,-0.24910071942446033,0.56,0.053313297073021536,0.8321342925659472,
675,-1.3401000039895208,-0.2670863309352518,0.56,0.05329999867015972,0.8561151079136691,
676,-1.3401398991981064,-0.28507194244604317,0.56,0.0532867002672979,0.8800959232613909,
677,-1.3401797944066918,-0.30305755395683454,0.56,0.05327340186443608,0.9040767386091126,
678,-1.3402196896152772,-0.3210431654676259,0.56,0.05326010346157427,0.9280575539568345,
679,-1.3402595848238628,-0.33902877697841727,0.56,0.053246805058712446,0.9520383693045563,
680,-1.3402994800324481,-0.35701438848920863,0.56,0.05323350665585063,0.9760191846522782,
681,-1.3403393752410335,-0.375,0.56,0.053220208252988815,1.0,
682,-1.3580794446586966,-0.375,0.56,0.0473068517804345,1.0,
683,-1.3758195140763594,-0.375,0.56,0.04139349530788019,1.0,
684,-1.3935595834940224,-0.375,0.56,0.03548013883532588,1.0,
685,-1.4112996529116852,-0.375,0.56,0.029566782362771566,1.0,
686,-1.4290397223293483,-0.375,0.56,0.02365342589021725,1.0,
687,-1.446779791747011,-0.375,0.56,0.01774006941766294,1.0,
688,-1.4645198611646741,-0.375,0.56,0.011826712945108625,1.0,
689,-1.482259930582337,-0.375,0.56,0.005913356472554316,1.0,
690,-1.5,-0.375,0.56,0.0,1.0,start/end
